X,Y,OBJECTID,LATITUDE,LONGITUDE,NAME,STATION_TYPE,STATION_ID,STATION_STATUS,LAST_REPORTED,NUM_DOCKS_AVAILABLE,NUM_DOCKS_DISABLED,NUM_BIKES_AVAILABLE,NUM_EBIKES_AVAILABLE,NUM_BIKES_DISABLED,IS_INSTALLED,IS_RETURNING,IS_RENTING,HAS_KIOSK,IOS,ANDROID,ELECTRIC_BIKE_SURCHARGE_WAIVER,EIGHTD_HAS_KEY_DISPENSER,CAPACITY,RENTAL_METHODS,REGION_ID,GIS_LAST_MOD_DTTM,GIS_ID,REGION_NAME
-77.34588166,38.93051797,30373293,38.93051,-77.345874,Soapstone Dr Convenience Center,classic,692,active,2021/11/07 04:54:38+00,1,0,11,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,12,"KEY,CREDITCARD",104,2021/11/07 23:02:59+00,,"Fairfax, VA"
-77.07720177,38.86356764,30373294,38.863556,-77.077201,Columbia Pike & S Scott St/12th St S,classic,693,active,2021/11/07 20:11:51+00,8,0,3,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",41,2021/11/07 23:02:59+00,,"Arlington, VA"
-77.00517504,38.85313427,30373295,38.853124,-77.005174,St. Elizabeths West Campus/DHS ,classic,694,active,2021/11/07 04:54:38+00,6,0,13,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.04153819,38.8996914,30373296,38.89968,-77.041539,18th St & Pennsylvania Ave NW,classic,141,active,2021/11/07 18:50:22+00,21,0,6,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,27,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.01770621,38.88638307,30373297,38.886372,-77.017701,4th & C St SW,classic,142,active,2021/11/07 21:36:35+00,7,0,31,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,39,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.01745209,38.88413101,30373298,38.88412,-77.017445,4th & E St SW,classic,143,active,2021/11/07 23:00:13+00,1,0,17,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.00183478,38.88119557,30373299,38.881185,-77.001828,3rd & G St SE,classic,144,active,2021/11/07 21:52:55+00,1,0,18,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.0221519,38.91272276,30373300,38.912719,-77.022155,7th & R St NW / Shaw Library,classic,145,active,2021/11/07 21:59:29+00,12,0,0,0,3,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.02510235,38.94181002,30373301,38.9418,-77.0251,9th & Upshur St NW,classic,146,active,2021/11/07 20:05:38+00,13,0,2,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.012294,38.91542672,30373302,38.915417,-77.012289,1st & Rhode Island Ave NW,classic,147,active,2021/11/07 22:10:08+00,12,0,3,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.02379433,38.92812668,30373303,38.928121,-77.023795,Columbia Rd & Georgia Ave NW,classic,148,active,2021/11/07 22:32:11+00,18,0,4,3,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
